"","Taxon","Family","Order","Importer","Exporter","Year","mass","Clean_code","IUCNName"
"2762","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2012,0,"NE","Euphorbia antisyphilitica"
"2763","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2013,0,"NE","Euphorbia antisyphilitica"
"2764","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2014,0,"NE","Euphorbia antisyphilitica"
"2765","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2015,0,"NE","Euphorbia antisyphilitica"
"2766","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2016,0,"NE","Euphorbia antisyphilitica"
"2767","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2017,0,"NE","Euphorbia antisyphilitica"
"2768","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2018,0,"NE","Euphorbia antisyphilitica"
"2769","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2019,0,"NE","Euphorbia antisyphilitica"
"2770","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2020,0,"NE","Euphorbia antisyphilitica"
"2771","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2000,0,"NE","Euphorbia antisyphilitica"
"2772","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2001,0,"NE","Euphorbia antisyphilitica"
"2773","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2002,0,"NE","Euphorbia antisyphilitica"
"2774","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2003,0,"NE","Euphorbia antisyphilitica"
"2775","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2004,0,"NE","Euphorbia antisyphilitica"
"2776","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2005,0,"NE","Euphorbia antisyphilitica"
"2777","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2006,39000,"NE","Euphorbia antisyphilitica"
"2778","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2007,39000,"NE","Euphorbia antisyphilitica"
"2779","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2008,0,"NE","Euphorbia antisyphilitica"
"2780","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2009,370250,"NE","Euphorbia antisyphilitica"
"2781","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2010,350000,"NE","Euphorbia antisyphilitica"
"2782","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2011,596350,"NE","Euphorbia antisyphilitica"
"2783","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2012,548700,"NE","Euphorbia antisyphilitica"
"2784","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2013,609700,"NE","Euphorbia antisyphilitica"
"2785","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2014,439328,"NE","Euphorbia antisyphilitica"
"2786","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2015,317078,"NE","Euphorbia antisyphilitica"
"2787","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2016,532776,"NE","Euphorbia antisyphilitica"
"2788","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2017,195896,"NE","Euphorbia antisyphilitica"
"2789","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2018,155799,"NE","Euphorbia antisyphilitica"
"2790","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2019,0,"NE","Euphorbia antisyphilitica"
"2791","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2020,0,"NE","Euphorbia antisyphilitica"
"2792","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2000,0,"NE","Euphorbia resinifera"
"2793","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2001,0,"NE","Euphorbia resinifera"
"2794","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2002,0,"NE","Euphorbia resinifera"
"2795","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2003,0,"NE","Euphorbia resinifera"
"2796","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2004,0,"NE","Euphorbia resinifera"
"2797","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2005,0,"NE","Euphorbia resinifera"
"2798","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2006,0,"NE","Euphorbia resinifera"
"2799","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2007,0,"NE","Euphorbia resinifera"
"2800","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2008,0,"NE","Euphorbia resinifera"
"2801","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2009,0,"NE","Euphorbia resinifera"
"2802","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2010,0.00016,"NE","Euphorbia resinifera"
"2803","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2011,0,"NE","Euphorbia resinifera"
"2804","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2012,0,"NE","Euphorbia resinifera"
"2805","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2013,0,"NE","Euphorbia resinifera"
"2806","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2014,0,"NE","Euphorbia resinifera"
"2807","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2015,0,"NE","Euphorbia resinifera"
"2808","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2016,0,"NE","Euphorbia resinifera"
"2809","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2017,0,"NE","Euphorbia resinifera"
"2810","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2018,0,"NE","Euphorbia resinifera"
"2811","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2019,0,"NE","Euphorbia resinifera"
"2812","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2020,0,"NE","Euphorbia resinifera"
"2813","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2000,0,"NE","Euphorbia resinifera"
"2814","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2001,0,"NE","Euphorbia resinifera"
"2815","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2002,0,"NE","Euphorbia resinifera"
"2816","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2003,0,"NE","Euphorbia resinifera"
"2817","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2004,0,"NE","Euphorbia resinifera"
"2818","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2005,0,"NE","Euphorbia resinifera"
"2819","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2006,0,"NE","Euphorbia resinifera"
"2820","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2007,0,"NE","Euphorbia resinifera"
"2821","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2008,0.04,"NE","Euphorbia resinifera"
"2822","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2009,0,"NE","Euphorbia resinifera"
"2823","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2010,0,"NE","Euphorbia resinifera"
"2824","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2011,0,"NE","Euphorbia resinifera"
"2825","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2012,0,"NE","Euphorbia resinifera"
"2826","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2013,0,"NE","Euphorbia resinifera"
"2827","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2014,0,"NE","Euphorbia resinifera"
"2828","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2015,0,"NE","Euphorbia resinifera"
"2829","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2016,0,"NE","Euphorbia resinifera"
"2830","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2017,0,"NE","Euphorbia resinifera"
"2831","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2018,0,"NE","Euphorbia resinifera"
"2832","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2019,0,"NE","Euphorbia resinifera"
"2833","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2020,0,"NE","Euphorbia resinifera"
"2834","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2000,0,"NE","Euphorbia resinifera"
"2835","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2001,0,"NE","Euphorbia resinifera"
"2836","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2002,0,"NE","Euphorbia resinifera"
"2837","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2003,50,"NE","Euphorbia resinifera"
"2838","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2004,0,"NE","Euphorbia resinifera"
"2839","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2005,0,"NE","Euphorbia resinifera"
"2840","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2006,25,"NE","Euphorbia resinifera"
"2841","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2007,0,"NE","Euphorbia resinifera"
"2842","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2008,0,"NE","Euphorbia resinifera"
"2843","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2009,0,"NE","Euphorbia resinifera"
"2844","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2010,0,"NE","Euphorbia resinifera"
"2845","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2011,0,"NE","Euphorbia resinifera"
"2846","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2012,0,"NE","Euphorbia resinifera"
"2847","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2013,0,"NE","Euphorbia resinifera"
"2848","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2014,0,"NE","Euphorbia resinifera"
"2849","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2015,0,"NE","Euphorbia resinifera"
"2850","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2016,0,"NE","Euphorbia resinifera"
"2851","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2017,0,"NE","Euphorbia resinifera"
"2852","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2018,0,"NE","Euphorbia resinifera"
"2853","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2019,0,"NE","Euphorbia resinifera"
"2854","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2020,0,"NE","Euphorbia resinifera"
"2855","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2000,0,"NE","Ferocactus latispinus"
"2856","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2001,0,"NE","Ferocactus latispinus"
"2857","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2002,0,"NE","Ferocactus latispinus"
"2858","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2003,0,"NE","Ferocactus latispinus"
"2859","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2004,0,"NE","Ferocactus latispinus"
"2860","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2005,0,"NE","Ferocactus latispinus"
"2861","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2006,0,"NE","Ferocactus latispinus"
"2862","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2007,0,"NE","Ferocactus latispinus"
"2863","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2008,0,"NE","Ferocactus latispinus"
"2864","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2009,0,"NE","Ferocactus latispinus"
"2865","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2010,0,"NE","Ferocactus latispinus"
"2866","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2011,0,"NE","Ferocactus latispinus"
"2867","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2012,0,"NE","Ferocactus latispinus"
"2868","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2013,0,"LC","Ferocactus latispinus"
"2869","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2014,0,"LC","Ferocactus latispinus"
"2870","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2015,0,"LC","Ferocactus latispinus"
"2871","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2016,0,"LC","Ferocactus latispinus"
"2872","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2017,0,"LC","Ferocactus latispinus"
"2873","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2018,0,"LC","Ferocactus latispinus"
"2874","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2019,0,"LC","Ferocactus latispinus"
"2875","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2020,0.9,"LC","Ferocactus latispinus"
"2876","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2000,600,"NE","Gastrodia elata"
"2877","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2001,0,"NE","Gastrodia elata"
"2878","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2002,0,"NE","Gastrodia elata"
"2879","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2003,0,"NE","Gastrodia elata"
"2880","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2004,0,"VU","Gastrodia elata"
"2881","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2005,500,"VU","Gastrodia elata"
"2882","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2006,0,"VU","Gastrodia elata"
"2883","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2007,0,"VU","Gastrodia elata"
"2884","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2008,0,"VU","Gastrodia elata"
"2885","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2009,0,"VU","Gastrodia elata"
"2886","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2010,0,"VU","Gastrodia elata"
"2887","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2011,0,"VU","Gastrodia elata"
"2888","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2012,0,"VU","Gastrodia elata"
"2889","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2013,0,"VU","Gastrodia elata"
"2890","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2014,0,"VU","Gastrodia elata"
"2891","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2015,0,"VU","Gastrodia elata"
"2892","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2016,0,"VU","Gastrodia elata"
"2893","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2017,0,"VU","Gastrodia elata"
"2894","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2018,0,"VU","Gastrodia elata"
"2895","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2019,0,"VU","Gastrodia elata"
"2896","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2020,0,"VU","Gastrodia elata"
"2897","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2000,0,"NE","Gastrodia elata"
"2898","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2001,0,"NE","Gastrodia elata"
"2899","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2002,0,"NE","Gastrodia elata"
"2900","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2003,0,"NE","Gastrodia elata"
"2901","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2004,0,"VU","Gastrodia elata"
"2902","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2005,0,"VU","Gastrodia elata"
"2903","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2006,0,"VU","Gastrodia elata"
"2904","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2007,0,"VU","Gastrodia elata"
"2905","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2008,0,"VU","Gastrodia elata"
"2906","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2009,0,"VU","Gastrodia elata"
"2907","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2010,0,"VU","Gastrodia elata"
"2908","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2011,0,"VU","Gastrodia elata"
"2909","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2012,0,"VU","Gastrodia elata"
"2910","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2013,0,"VU","Gastrodia elata"
"2911","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2014,0,"VU","Gastrodia elata"
"2912","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2015,0,"VU","Gastrodia elata"
"2913","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2016,0,"VU","Gastrodia elata"
"2914","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2017,0,"VU","Gastrodia elata"
"2915","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2018,4480,"VU","Gastrodia elata"
"2916","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2019,0,"VU","Gastrodia elata"
"2917","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2020,0,"VU","Gastrodia elata"
"2918","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2000,0,"NE","Gastrodia elata"
"2919","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2001,0,"NE","Gastrodia elata"
"2920","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2002,0,"NE","Gastrodia elata"
"2921","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2003,0,"NE","Gastrodia elata"
"2922","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2004,0,"VU","Gastrodia elata"
"2923","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2005,0,"VU","Gastrodia elata"
"2924","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2006,0,"VU","Gastrodia elata"
"2925","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2007,0,"VU","Gastrodia elata"
"2926","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2008,0,"VU","Gastrodia elata"
"2927","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2009,0,"VU","Gastrodia elata"
"2928","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2010,0,"VU","Gastrodia elata"
"2929","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2011,0,"VU","Gastrodia elata"
"2930","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2012,0,"VU","Gastrodia elata"
"2931","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2013,0,"VU","Gastrodia elata"
"2932","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2014,0,"VU","Gastrodia elata"
"2933","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2015,20,"VU","Gastrodia elata"
"2934","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2016,0,"VU","Gastrodia elata"
"2935","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2017,0,"VU","Gastrodia elata"
"2936","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2018,0,"VU","Gastrodia elata"
"2937","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2019,0,"VU","Gastrodia elata"
"2938","Gastrodia elata","Orchidaceae","Orchidales","MY","HK",2020,0,"VU","Gastrodia elata"
"2939","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2000,0,"NE","Gastrodia elata"
"2940","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2001,0,"NE","Gastrodia elata"
"2941","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2002,0,"NE","Gastrodia elata"
"2942","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2003,0,"NE","Gastrodia elata"
"2943","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2004,0,"VU","Gastrodia elata"
"2944","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2005,0,"VU","Gastrodia elata"
"2945","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2006,0,"VU","Gastrodia elata"
"2946","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2007,0,"VU","Gastrodia elata"
"2947","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2008,0,"VU","Gastrodia elata"
"2948","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2009,0,"VU","Gastrodia elata"
"2949","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2010,0,"VU","Gastrodia elata"
"2950","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2011,0.08841,"VU","Gastrodia elata"
"2951","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2012,0,"VU","Gastrodia elata"
"2952","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2013,0,"VU","Gastrodia elata"
"2953","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2014,0,"VU","Gastrodia elata"
"2954","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2015,0,"VU","Gastrodia elata"
"2955","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2016,0,"VU","Gastrodia elata"
"2956","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2017,0,"VU","Gastrodia elata"
"2957","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2018,0,"VU","Gastrodia elata"
"2958","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2019,0,"VU","Gastrodia elata"
"2959","Gastrodia elata","Orchidaceae","Orchidales","NZ","HK",2020,0,"VU","Gastrodia elata"
"2960","Gastrodia elata","Orchidaceae","Orchidales","US","CN",2000,80,"NE","Gastrodia elata"
"2961","Gastrodia elata","Orchidaceae","Orchidales","US","CN",2001,0,"NE","Gastrodia elata"
