"","Taxon","Family","Order","Importer","Exporter","Year","mass"
"2658","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","GB","MX",2013,15000
"2659","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","GB","MX",2014,15000
"2660","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","GB","MX",2015,20978.4
"2661","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","GB","MX",2016,9000
"2662","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","GB","MX",2017,5000
"2663","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","GB","MX",2018,10050
"2664","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","GB","MX",2019,10000
"2665","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","GB","MX",2020,10000
"2666","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2000,0
"2667","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2001,0
"2668","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2002,0
"2669","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2003,0
"2670","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2004,0
"2671","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2005,0
"2672","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2006,0
"2673","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2007,0
"2674","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2008,7350
"2675","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2009,0
"2676","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2010,4000
"2677","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2011,3000
"2678","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2012,12000
"2679","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2013,6000
"2680","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2014,0
"2681","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2015,4500
"2682","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2016,46200
"2683","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2017,17800
"2684","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2018,11000
"2685","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2019,0
"2686","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","IT","MX",2020,1000
"2687","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2000,0
"2688","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2001,0
"2689","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2002,0
"2690","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2003,0
"2691","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2004,0
"2692","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2005,0
"2693","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2006,0
"2694","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2007,0
"2695","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2008,0
"2696","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2009,345.58
"2697","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2010,0
"2698","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2011,0
"2699","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2012,0
"2700","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2013,0
"2701","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2014,0
"2702","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2015,0
"2703","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2016,0
"2704","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2017,0
"2705","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2018,0
"2706","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2019,0
"2707","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","ID",2020,0
"2708","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2000,0
"2709","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2001,0
"2710","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2002,0
"2711","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2003,0
"2712","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2004,400
"2713","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2005,0
"2714","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2006,0
"2715","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2007,0
"2716","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2008,15000
"2717","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2009,470399.17227
"2718","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2010,349058
"2719","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2011,417578.5
"2720","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2012,384344.7
"2721","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2013,431565.6
"2722","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2014,326420
"2723","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2015,372368.1
"2724","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2016,443511.1
"2725","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2017,520485.35
"2726","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2018,467267.17
"2727","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2019,307766.47
"2728","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","JP","MX",2020,256612
"2729","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2000,0
"2730","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2001,0
"2731","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2002,0
"2732","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2003,0
"2733","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2004,0
"2734","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2005,0
"2735","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2006,0
"2736","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2007,0
"2737","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2008,0
"2738","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2009,0
"2739","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2010,0
"2740","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2011,0
"2741","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2012,0
"2742","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2013,0
"2743","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2014,0
"2744","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2015,0
"2745","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2016,0
"2746","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2017,0
"2747","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2018,68058.55
"2748","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2019,0
"2749","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","KR","MX",2020,0
"2750","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2000,0
"2751","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2001,0
"2752","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2002,0
"2753","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2003,0
"2754","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2004,0
"2755","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2005,0
"2756","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2006,0
"2757","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2007,0
"2758","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2008,0
"2759","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2009,0
"2760","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2010,8.64
"2761","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2011,0
"2762","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2012,0
"2763","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2013,0
"2764","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2014,0
"2765","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2015,0
"2766","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2016,0
"2767","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2017,0
"2768","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2018,0
"2769","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2019,0
"2770","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","NZ","AU",2020,0
"2771","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2000,0
"2772","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2001,0
"2773","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2002,0
"2774","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2003,0
"2775","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2004,0
"2776","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2005,0
"2777","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2006,39000
"2778","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2007,39000
"2779","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2008,0
"2780","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2009,370250
"2781","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2010,350000
"2782","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2011,596350
"2783","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2012,548700
"2784","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2013,609700
"2785","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2014,439328
"2786","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2015,317078
"2787","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2016,532776
"2788","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2017,195896
"2789","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2018,155799
"2790","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2019,0
"2791","Euphorbia antisyphilitica","Euphorbiaceae","Euphorbiales","US","MX",2020,0
"2792","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2000,0
"2793","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2001,0
"2794","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2002,0
"2795","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2003,0
"2796","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2004,0
"2797","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2005,0
"2798","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2006,0
"2799","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2007,0
"2800","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2008,0
"2801","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2009,0
"2802","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2010,0.00016
"2803","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2011,0
"2804","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2012,0
"2805","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2013,0
"2806","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2014,0
"2807","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2015,0
"2808","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2016,0
"2809","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2017,0
"2810","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2018,0
"2811","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2019,0
"2812","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","MA",2020,0
"2813","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2000,0
"2814","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2001,0
"2815","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2002,0
"2816","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2003,0
"2817","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2004,0
"2818","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2005,0
"2819","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2006,0
"2820","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2007,0
"2821","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2008,0.04
"2822","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2009,0
"2823","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2010,0
"2824","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2011,0
"2825","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2012,0
"2826","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2013,0
"2827","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2014,0
"2828","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2015,0
"2829","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2016,0
"2830","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2017,0
"2831","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2018,0
"2832","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2019,0
"2833","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","AU","XX",2020,0
"2834","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2000,0
"2835","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2001,0
"2836","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2002,0
"2837","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2003,50
"2838","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2004,0
"2839","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2005,0
"2840","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2006,25
"2841","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2007,0
"2842","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2008,0
"2843","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2009,0
"2844","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2010,0
"2845","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2011,0
"2846","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2012,0
"2847","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2013,0
"2848","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2014,0
"2849","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2015,0
"2850","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2016,0
"2851","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2017,0
"2852","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2018,0
"2853","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2019,0
"2854","Euphorbia resinifera","Euphorbiaceae","Euphorbiales","DE","MA",2020,0
"2855","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2000,0
"2856","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2001,0
"2857","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2002,0
"2858","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2003,0
"2859","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2004,0
"2860","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2005,0
"2861","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2006,0
"2862","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2007,0
"2863","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2008,0
"2864","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2009,0
"2865","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2010,0
"2866","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2011,0
"2867","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2012,0
"2868","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2013,0
"2869","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2014,0
"2870","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2015,0
"2871","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2016,0
"2872","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2017,0
"2873","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2018,0
"2874","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2019,0
"2875","Ferocactus latispinus","Cactaceae","Caryophyllales","NL","MX",2020,0.9
"2876","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2000,600
"2877","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2001,0
"2878","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2002,0
"2879","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2003,0
"2880","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2004,0
"2881","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2005,500
"2882","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2006,0
"2883","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2007,0
"2884","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2008,0
"2885","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2009,0
"2886","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2010,0
"2887","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2011,0
"2888","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2012,0
"2889","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2013,0
"2890","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2014,0
"2891","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2015,0
"2892","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2016,0
"2893","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2017,0
"2894","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2018,0
"2895","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2019,0
"2896","Gastrodia elata","Orchidaceae","Orchidales","JP","CN",2020,0
"2897","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2000,0
"2898","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2001,0
"2899","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2002,0
"2900","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2003,0
"2901","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2004,0
"2902","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2005,0
"2903","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2006,0
"2904","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2007,0
"2905","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2008,0
"2906","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2009,0
"2907","Gastrodia elata","Orchidaceae","Orchidales","KR","CN",2010,0
