"","V1","Taxon","Family","Order","Vol_Unit","Importer","Exporter","Year","Vol","Volume","Clean_code","IUCNName","Threat"
"3600",3600,"Dalbergia granadillo","Leguminosae","Fabales","m3","CN","MX",2014,,0,"NE","Dalbergia granadillo","not threatened"
"3601",3601,"Dalbergia granadillo","Leguminosae","Fabales","m3","CN","MX",2015,,0,"NE","Dalbergia granadillo","not threatened"
"3602",3602,"Dalbergia granadillo","Leguminosae","Fabales","m3","CN","MX",2016,,0,"NE","Dalbergia granadillo","not threatened"
"3603",3603,"Dalbergia granadillo","Leguminosae","Fabales","m3","CN","MX",2017,16.143,16.143,"NE","Dalbergia granadillo","not threatened"
"3604",3604,"Dalbergia granadillo","Leguminosae","Fabales","m3","CN","MX",2018,71.038,71.038,"NE","Dalbergia granadillo","not threatened"
"3605",3605,"Dalbergia granadillo","Leguminosae","Fabales","m3","CN","MX",2019,,0,"CR","Dalbergia granadillo","threatened"
"3606",3606,"Dalbergia granadillo","Leguminosae","Fabales","m3","CN","MX",2020,255.4,255.4,"CR","Dalbergia granadillo","threatened"
"3607",3607,"Dalbergia lactea","Leguminosae","Fabales","m3","KE","XX",2013,,0,"NE","Dalbergia lactea","not threatened"
"3608",3608,"Dalbergia lactea","Leguminosae","Fabales","m3","KE","XX",2014,,0,"NE","Dalbergia lactea","not threatened"
"3609",3609,"Dalbergia lactea","Leguminosae","Fabales","m3","KE","XX",2015,,0,"NE","Dalbergia lactea","not threatened"
"3610",3610,"Dalbergia lactea","Leguminosae","Fabales","m3","KE","XX",2016,,0,"NE","Dalbergia lactea","not threatened"
"3611",3611,"Dalbergia lactea","Leguminosae","Fabales","m3","KE","XX",2017,,0,"NE","Dalbergia lactea","not threatened"
"3612",3612,"Dalbergia lactea","Leguminosae","Fabales","m3","KE","XX",2018,0.959253900821293,0.959253900821293,"NE","Dalbergia lactea","not threatened"
"3613",3613,"Dalbergia lactea","Leguminosae","Fabales","m3","KE","XX",2019,,0,"NE","Dalbergia lactea","not threatened"
"3614",3614,"Dalbergia lactea","Leguminosae","Fabales","m3","KE","XX",2020,,0,"NE","Dalbergia lactea","not threatened"
"3615",3615,"Dalbergia latifolia","Leguminosae","Fabales","m3","BE","ID",2013,,0,"VU","Dalbergia latifolia","threatened"
"3616",3616,"Dalbergia latifolia","Leguminosae","Fabales","m3","BE","ID",2014,,0,"VU","Dalbergia latifolia","threatened"
"3617",3617,"Dalbergia latifolia","Leguminosae","Fabales","m3","BE","ID",2015,,0,"VU","Dalbergia latifolia","threatened"
"3618",3618,"Dalbergia latifolia","Leguminosae","Fabales","m3","BE","ID",2016,,0,"VU","Dalbergia latifolia","threatened"
"3619",3619,"Dalbergia latifolia","Leguminosae","Fabales","m3","BE","ID",2017,,0,"VU","Dalbergia latifolia","threatened"
"3620",3620,"Dalbergia latifolia","Leguminosae","Fabales","m3","BE","ID",2018,,0,"VU","Dalbergia latifolia","threatened"
"3621",3621,"Dalbergia latifolia","Leguminosae","Fabales","m3","BE","ID",2019,,0,"VU","Dalbergia latifolia","threatened"
"3622",3622,"Dalbergia latifolia","Leguminosae","Fabales","m3","BE","ID",2020,6.47,6.47,"VU","Dalbergia latifolia","threatened"
"3623",3623,"Dalbergia latifolia","Leguminosae","Fabales","m3","CH","IN",2013,,0,"VU","Dalbergia latifolia","threatened"
"3624",3624,"Dalbergia latifolia","Leguminosae","Fabales","m3","CH","IN",2014,,0,"VU","Dalbergia latifolia","threatened"
"3625",3625,"Dalbergia latifolia","Leguminosae","Fabales","m3","CH","IN",2015,,0,"VU","Dalbergia latifolia","threatened"
"3626",3626,"Dalbergia latifolia","Leguminosae","Fabales","m3","CH","IN",2016,,0,"VU","Dalbergia latifolia","threatened"
"3627",3627,"Dalbergia latifolia","Leguminosae","Fabales","m3","CH","IN",2017,,0,"VU","Dalbergia latifolia","threatened"
"3628",3628,"Dalbergia latifolia","Leguminosae","Fabales","m3","CH","IN",2018,,0,"VU","Dalbergia latifolia","threatened"
"3629",3629,"Dalbergia latifolia","Leguminosae","Fabales","m3","CH","IN",2019,4.15857359635812,4.15857359635812,"VU","Dalbergia latifolia","threatened"
"3630",3630,"Dalbergia latifolia","Leguminosae","Fabales","m3","CH","IN",2020,,0,"VU","Dalbergia latifolia","threatened"
"3631",3631,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","ID",2013,,0,"VU","Dalbergia latifolia","threatened"
"3632",3632,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","ID",2014,,0,"VU","Dalbergia latifolia","threatened"
"3633",3633,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","ID",2015,,0,"VU","Dalbergia latifolia","threatened"
"3634",3634,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","ID",2016,,0,"VU","Dalbergia latifolia","threatened"
"3635",3635,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","ID",2017,176845.180720486,176845.180720486,"VU","Dalbergia latifolia","threatened"
"3636",3636,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","ID",2018,12710.4569,12710.4569,"VU","Dalbergia latifolia","threatened"
"3637",3637,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","ID",2019,26.9038,26.9038,"VU","Dalbergia latifolia","threatened"
"3638",3638,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","ID",2020,,0,"VU","Dalbergia latifolia","threatened"
"3639",3639,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","IN",2013,,0,"VU","Dalbergia latifolia","threatened"
"3640",3640,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","IN",2014,,0,"VU","Dalbergia latifolia","threatened"
"3641",3641,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","IN",2015,,0,"VU","Dalbergia latifolia","threatened"
"3642",3642,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","IN",2016,,0,"VU","Dalbergia latifolia","threatened"
"3643",3643,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","IN",2017,170.782,170.782,"VU","Dalbergia latifolia","threatened"
"3644",3644,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","IN",2018,,0,"VU","Dalbergia latifolia","threatened"
"3645",3645,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","IN",2019,27.022,27.022,"VU","Dalbergia latifolia","threatened"
"3646",3646,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","IN",2020,140.545,140.545,"VU","Dalbergia latifolia","threatened"
"3647",3647,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","NG",2013,,0,"VU","Dalbergia latifolia","threatened"
"3648",3648,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","NG",2014,,0,"VU","Dalbergia latifolia","threatened"
"3649",3649,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","NG",2015,,0,"VU","Dalbergia latifolia","threatened"
"3650",3650,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","NG",2016,,0,"VU","Dalbergia latifolia","threatened"
"3651",3651,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","NG",2017,746.2,746.2,"VU","Dalbergia latifolia","threatened"
"3652",3652,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","NG",2018,,0,"VU","Dalbergia latifolia","threatened"
"3653",3653,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","NG",2019,,0,"VU","Dalbergia latifolia","threatened"
"3654",3654,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","NG",2020,,0,"VU","Dalbergia latifolia","threatened"
"3655",3655,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","XX",2013,,0,"VU","Dalbergia latifolia","threatened"
"3656",3656,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","XX",2014,,0,"VU","Dalbergia latifolia","threatened"
"3657",3657,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","XX",2015,,0,"VU","Dalbergia latifolia","threatened"
"3658",3658,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","XX",2016,,0,"VU","Dalbergia latifolia","threatened"
"3659",3659,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","XX",2017,17.0156,17.0156,"VU","Dalbergia latifolia","threatened"
"3660",3660,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","XX",2018,,0,"VU","Dalbergia latifolia","threatened"
"3661",3661,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","XX",2019,,0,"VU","Dalbergia latifolia","threatened"
"3662",3662,"Dalbergia latifolia","Leguminosae","Fabales","m3","CN","XX",2020,,0,"VU","Dalbergia latifolia","threatened"
"3663",3663,"Dalbergia latifolia","Leguminosae","Fabales","m3","DE","IN",2013,,0,"VU","Dalbergia latifolia","threatened"
"3664",3664,"Dalbergia latifolia","Leguminosae","Fabales","m3","DE","IN",2014,,0,"VU","Dalbergia latifolia","threatened"
"3665",3665,"Dalbergia latifolia","Leguminosae","Fabales","m3","DE","IN",2015,,0,"VU","Dalbergia latifolia","threatened"
"3666",3666,"Dalbergia latifolia","Leguminosae","Fabales","m3","DE","IN",2016,,0,"VU","Dalbergia latifolia","threatened"
"3667",3667,"Dalbergia latifolia","Leguminosae","Fabales","m3","DE","IN",2017,,0,"VU","Dalbergia latifolia","threatened"
"3668",3668,"Dalbergia latifolia","Leguminosae","Fabales","m3","DE","IN",2018,,0,"VU","Dalbergia latifolia","threatened"
"3669",3669,"Dalbergia latifolia","Leguminosae","Fabales","m3","DE","IN",2019,0.02831,0.02831,"VU","Dalbergia latifolia","threatened"
"3670",3670,"Dalbergia latifolia","Leguminosae","Fabales","m3","DE","IN",2020,,0,"VU","Dalbergia latifolia","threatened"
"3671",3671,"Dalbergia latifolia","Leguminosae","Fabales","m3","ES","IN",2013,,0,"VU","Dalbergia latifolia","threatened"
"3672",3672,"Dalbergia latifolia","Leguminosae","Fabales","m3","ES","IN",2014,,0,"VU","Dalbergia latifolia","threatened"
"3673",3673,"Dalbergia latifolia","Leguminosae","Fabales","m3","ES","IN",2015,,0,"VU","Dalbergia latifolia","threatened"
"3674",3674,"Dalbergia latifolia","Leguminosae","Fabales","m3","ES","IN",2016,,0,"VU","Dalbergia latifolia","threatened"
"3675",3675,"Dalbergia latifolia","Leguminosae","Fabales","m3","ES","IN",2017,,0,"VU","Dalbergia latifolia","threatened"
"3676",3676,"Dalbergia latifolia","Leguminosae","Fabales","m3","ES","IN",2018,0.611,0.611,"VU","Dalbergia latifolia","threatened"
"3677",3677,"Dalbergia latifolia","Leguminosae","Fabales","m3","ES","IN",2019,3.062,3.062,"VU","Dalbergia latifolia","threatened"
"3678",3678,"Dalbergia latifolia","Leguminosae","Fabales","m3","ES","IN",2020,4.904,4.904,"VU","Dalbergia latifolia","threatened"
"3679",3679,"Dalbergia latifolia","Leguminosae","Fabales","m3","FR","ID",2013,,0,"VU","Dalbergia latifolia","threatened"
"3680",3680,"Dalbergia latifolia","Leguminosae","Fabales","m3","FR","ID",2014,,0,"VU","Dalbergia latifolia","threatened"
"3681",3681,"Dalbergia latifolia","Leguminosae","Fabales","m3","FR","ID",2015,,0,"VU","Dalbergia latifolia","threatened"
"3682",3682,"Dalbergia latifolia","Leguminosae","Fabales","m3","FR","ID",2016,,0,"VU","Dalbergia latifolia","threatened"
"3683",3683,"Dalbergia latifolia","Leguminosae","Fabales","m3","FR","ID",2017,,0,"VU","Dalbergia latifolia","threatened"
"3684",3684,"Dalbergia latifolia","Leguminosae","Fabales","m3","FR","ID",2018,11,11,"VU","Dalbergia latifolia","threatened"
"3685",3685,"Dalbergia latifolia","Leguminosae","Fabales","m3","FR","ID",2019,,0,"VU","Dalbergia latifolia","threatened"
"3686",3686,"Dalbergia latifolia","Leguminosae","Fabales","m3","FR","ID",2020,,0,"VU","Dalbergia latifolia","threatened"
"3687",3687,"Dalbergia latifolia","Leguminosae","Fabales","m3","GB","IN",2013,,0,"VU","Dalbergia latifolia","threatened"
"3688",3688,"Dalbergia latifolia","Leguminosae","Fabales","m3","GB","IN",2014,,0,"VU","Dalbergia latifolia","threatened"
"3689",3689,"Dalbergia latifolia","Leguminosae","Fabales","m3","GB","IN",2015,,0,"VU","Dalbergia latifolia","threatened"
"3690",3690,"Dalbergia latifolia","Leguminosae","Fabales","m3","GB","IN",2016,,0,"VU","Dalbergia latifolia","threatened"
"3691",3691,"Dalbergia latifolia","Leguminosae","Fabales","m3","GB","IN",2017,,0,"VU","Dalbergia latifolia","threatened"
"3692",3692,"Dalbergia latifolia","Leguminosae","Fabales","m3","GB","IN",2018,1.75493171471927,1.75493171471927,"VU","Dalbergia latifolia","threatened"
"3693",3693,"Dalbergia latifolia","Leguminosae","Fabales","m3","GB","IN",2019,,0,"VU","Dalbergia latifolia","threatened"
"3694",3694,"Dalbergia latifolia","Leguminosae","Fabales","m3","GB","IN",2020,,0,"VU","Dalbergia latifolia","threatened"
"3695",3695,"Dalbergia latifolia","Leguminosae","Fabales","m3","KE","XX",2013,,0,"VU","Dalbergia latifolia","threatened"
"3696",3696,"Dalbergia latifolia","Leguminosae","Fabales","m3","KE","XX",2014,,0,"VU","Dalbergia latifolia","threatened"
"3697",3697,"Dalbergia latifolia","Leguminosae","Fabales","m3","KE","XX",2015,,0,"VU","Dalbergia latifolia","threatened"
"3698",3698,"Dalbergia latifolia","Leguminosae","Fabales","m3","KE","XX",2016,,0,"VU","Dalbergia latifolia","threatened"
"3699",3699,"Dalbergia latifolia","Leguminosae","Fabales","m3","KE","XX",2017,,0,"VU","Dalbergia latifolia","threatened"
"3700",3700,"Dalbergia latifolia","Leguminosae","Fabales","m3","KE","XX",2018,0.055708,0.055708,"VU","Dalbergia latifolia","threatened"
"3701",3701,"Dalbergia latifolia","Leguminosae","Fabales","m3","KE","XX",2019,,0,"VU","Dalbergia latifolia","threatened"
"3702",3702,"Dalbergia latifolia","Leguminosae","Fabales","m3","KE","XX",2020,,0,"VU","Dalbergia latifolia","threatened"
"3703",3703,"Dalbergia latifolia","Leguminosae","Fabales","m3","NL","IN",2013,,0,"VU","Dalbergia latifolia","threatened"
"3704",3704,"Dalbergia latifolia","Leguminosae","Fabales","m3","NL","IN",2014,,0,"VU","Dalbergia latifolia","threatened"
"3705",3705,"Dalbergia latifolia","Leguminosae","Fabales","m3","NL","IN",2015,,0,"VU","Dalbergia latifolia","threatened"
"3706",3706,"Dalbergia latifolia","Leguminosae","Fabales","m3","NL","IN",2016,,0,"VU","Dalbergia latifolia","threatened"
"3707",3707,"Dalbergia latifolia","Leguminosae","Fabales","m3","NL","IN",2017,,0,"VU","Dalbergia latifolia","threatened"
"3708",3708,"Dalbergia latifolia","Leguminosae","Fabales","m3","NL","IN",2018,,0,"VU","Dalbergia latifolia","threatened"
"3709",3709,"Dalbergia latifolia","Leguminosae","Fabales","m3","NL","IN",2019,,0,"VU","Dalbergia latifolia","threatened"
"3710",3710,"Dalbergia latifolia","Leguminosae","Fabales","m3","NL","IN",2020,0.0031,0.0031,"VU","Dalbergia latifolia","threatened"
"3711",3711,"Dalbergia latifolia","Leguminosae","Fabales","m3","PT","IN",2013,,0,"VU","Dalbergia latifolia","threatened"
"3712",3712,"Dalbergia latifolia","Leguminosae","Fabales","m3","PT","IN",2014,,0,"VU","Dalbergia latifolia","threatened"
"3713",3713,"Dalbergia latifolia","Leguminosae","Fabales","m3","PT","IN",2015,,0,"VU","Dalbergia latifolia","threatened"
"3714",3714,"Dalbergia latifolia","Leguminosae","Fabales","m3","PT","IN",2016,,0,"VU","Dalbergia latifolia","threatened"
"3715",3715,"Dalbergia latifolia","Leguminosae","Fabales","m3","PT","IN",2017,9.559,9.559,"VU","Dalbergia latifolia","threatened"
"3716",3716,"Dalbergia latifolia","Leguminosae","Fabales","m3","PT","IN",2018,9.002,9.002,"VU","Dalbergia latifolia","threatened"
"3717",3717,"Dalbergia latifolia","Leguminosae","Fabales","m3","PT","IN",2019,11.2034294385433,11.2034294385433,"VU","Dalbergia latifolia","threatened"
"3718",3718,"Dalbergia latifolia","Leguminosae","Fabales","m3","PT","IN",2020,,0,"VU","Dalbergia latifolia","threatened"
"3719",3719,"Dalbergia latifolia","Leguminosae","Fabales","m3","TH","ID",2013,,0,"VU","Dalbergia latifolia","threatened"
"3720",3720,"Dalbergia latifolia","Leguminosae","Fabales","m3","TH","ID",2014,,0,"VU","Dalbergia latifolia","threatened"
"3721",3721,"Dalbergia latifolia","Leguminosae","Fabales","m3","TH","ID",2015,,0,"VU","Dalbergia latifolia","threatened"
"3722",3722,"Dalbergia latifolia","Leguminosae","Fabales","m3","TH","ID",2016,,0,"VU","Dalbergia latifolia","threatened"
"3723",3723,"Dalbergia latifolia","Leguminosae","Fabales","m3","TH","ID",2017,1e-04,1e-04,"VU","Dalbergia latifolia","threatened"
"3724",3724,"Dalbergia latifolia","Leguminosae","Fabales","m3","TH","ID",2018,,0,"VU","Dalbergia latifolia","threatened"
"3725",3725,"Dalbergia latifolia","Leguminosae","Fabales","m3","TH","ID",2019,,0,"VU","Dalbergia latifolia","threatened"
"3726",3726,"Dalbergia latifolia","Leguminosae","Fabales","m3","TH","ID",2020,,0,"VU","Dalbergia latifolia","threatened"
"3727",3727,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","ID",2013,,0,"VU","Dalbergia latifolia","threatened"
"3728",3728,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","ID",2014,,0,"VU","Dalbergia latifolia","threatened"
"3729",3729,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","ID",2015,,0,"VU","Dalbergia latifolia","threatened"
"3730",3730,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","ID",2016,,0,"VU","Dalbergia latifolia","threatened"
"3731",3731,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","ID",2017,0.069,0.069,"VU","Dalbergia latifolia","threatened"
"3732",3732,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","ID",2018,,0,"VU","Dalbergia latifolia","threatened"
"3733",3733,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","ID",2019,,0,"VU","Dalbergia latifolia","threatened"
"3734",3734,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","ID",2020,,0,"VU","Dalbergia latifolia","threatened"
"3735",3735,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","IN",2013,,0,"VU","Dalbergia latifolia","threatened"
"3736",3736,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","IN",2014,,0,"VU","Dalbergia latifolia","threatened"
"3737",3737,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","IN",2015,,0,"VU","Dalbergia latifolia","threatened"
"3738",3738,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","IN",2016,,0,"VU","Dalbergia latifolia","threatened"
"3739",3739,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","IN",2017,31.4804435508346,31.4804435508346,"VU","Dalbergia latifolia","threatened"
"3740",3740,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","IN",2018,35.5083459787557,35.5083459787557,"VU","Dalbergia latifolia","threatened"
"3741",3741,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","IN",2019,,0,"VU","Dalbergia latifolia","threatened"
"3742",3742,"Dalbergia latifolia","Leguminosae","Fabales","m3","US","IN",2020,,0,"VU","Dalbergia latifolia","threatened"
"3743",3743,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","MZ",2013,,0,"NT","Dalbergia melanoxylon","not threatened"
"3744",3744,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","MZ",2014,,0,"NT","Dalbergia melanoxylon","not threatened"
"3745",3745,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","MZ",2015,,0,"NT","Dalbergia melanoxylon","not threatened"
"3746",3746,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","MZ",2016,,0,"NT","Dalbergia melanoxylon","not threatened"
"3747",3747,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","MZ",2017,6514.652,6514.652,"NT","Dalbergia melanoxylon","not threatened"
"3748",3748,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","MZ",2018,3669.483,3669.483,"NT","Dalbergia melanoxylon","not threatened"
"3749",3749,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","MZ",2019,13284.065,13284.065,"NT","Dalbergia melanoxylon","not threatened"
"3750",3750,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","MZ",2020,8585.849,8585.849,"NT","Dalbergia melanoxylon","not threatened"
"3751",3751,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","TZ",2013,,0,"NT","Dalbergia melanoxylon","not threatened"
"3752",3752,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","TZ",2014,,0,"NT","Dalbergia melanoxylon","not threatened"
"3753",3753,"Dalbergia melanoxylon","Leguminosae","Fabales","m3","CN","TZ",2015,,0,"NT","Dalbergia melanoxylon","not threatened"
