"","Taxon","Family","Order","Importer","Exporter","Year","n"
"12884","Dypsis decaryi","Palmae","Arecales","FR","MG",2006,0
"12885","Dypsis decaryi","Palmae","Arecales","FR","MG",2007,3
"12886","Dypsis decaryi","Palmae","Arecales","FR","MG",2008,0
"12887","Dypsis decaryi","Palmae","Arecales","FR","MG",2009,0
"12888","Dypsis decaryi","Palmae","Arecales","FR","MG",2010,0
"12889","Dypsis decaryi","Palmae","Arecales","FR","MG",2011,0
"12890","Dypsis decaryi","Palmae","Arecales","FR","MG",2012,0
"12891","Dypsis decaryi","Palmae","Arecales","FR","MG",2013,0
"12892","Dypsis decaryi","Palmae","Arecales","FR","MG",2014,0
"12893","Dypsis decaryi","Palmae","Arecales","FR","MG",2015,0
"12894","Dypsis decaryi","Palmae","Arecales","FR","MG",2016,0
"12895","Dypsis decaryi","Palmae","Arecales","FR","MG",2017,0
"12896","Dypsis decaryi","Palmae","Arecales","FR","MG",2018,0
"12897","Dypsis decaryi","Palmae","Arecales","FR","MG",2019,0
"12898","Dypsis decaryi","Palmae","Arecales","FR","MG",2020,0
"12899","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2000,0
"12900","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2001,0
"12901","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2002,0
"12902","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2003,0
"12903","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2004,0
"12904","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2005,0
"12905","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2006,0
"12906","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2007,0
"12907","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2008,20
"12908","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2009,0
"12909","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2010,0
"12910","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2011,0
"12911","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2012,0
"12912","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2013,0
"12913","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2014,0
"12914","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2015,0
"12915","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2016,0
"12916","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2017,0
"12917","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2018,0
"12918","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2019,0
"12919","Earina mucronata","Orchidaceae","Orchidales","US","NZ",2020,0
"12920","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2000,0
"12921","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2001,0
"12922","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2002,0
"12923","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2003,0
"12924","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2004,0
"12925","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2005,0
"12926","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2006,0
"12927","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2007,0
"12928","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2008,0
"12929","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2009,0
"12930","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2010,1
"12931","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2011,0
"12932","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2012,0
"12933","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2013,0
"12934","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2014,0
"12935","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2015,0
"12936","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2016,0
"12937","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2017,0
"12938","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2018,0
"12939","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2019,0
"12940","Echinocactus grusonii","Cactaceae","Caryophyllales","KR","JP",2020,0
"12941","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2000,0
"12942","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2001,0
"12943","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2002,0
"12944","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2003,0
"12945","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2004,0
"12946","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2005,0
"12947","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2006,0
"12948","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2007,0
"12949","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2008,0
"12950","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2009,0
"12951","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2010,17
"12952","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2011,0
"12953","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2012,0
"12954","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2013,0
"12955","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2014,0
"12956","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2015,0
"12957","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2016,0
"12958","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2017,0
"12959","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2018,0
"12960","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2019,0
"12961","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","KR","JP",2020,0
"12962","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2000,0
"12963","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2001,150
"12964","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2002,0
"12965","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2003,0
"12966","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2004,0
"12967","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2005,0
"12968","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2006,0
"12969","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2007,0
"12970","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2008,0
"12971","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2009,0
"12972","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2010,0
"12973","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2011,0
"12974","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2012,0
"12975","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2013,0
"12976","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2014,0
"12977","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2015,0
"12978","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2016,0
"12979","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2017,0
"12980","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2018,0
"12981","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2019,0
"12982","Echinocactus horizonthalonius","Cactaceae","Caryophyllales","NL","US",2020,0
"12983","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2000,0
"12984","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2001,0
"12985","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2002,0
"12986","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2003,0
"12987","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2004,0
"12988","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2005,0
"12989","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2006,0
"12990","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2007,0
"12991","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2008,0
"12992","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2009,0
"12993","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2010,12
"12994","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2011,0
"12995","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2012,0
"12996","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2013,0
"12997","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2014,0
"12998","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2015,0
"12999","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2016,0
"13000","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2017,0
"13001","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2018,0
"13002","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2019,0
"13003","Echinocactus texensis","Cactaceae","Caryophyllales","KR","JP",2020,0
"13004","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2000,0
"13005","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2001,0
"13006","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2002,0
"13007","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2003,0
"13008","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2004,0
"13009","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2005,0
"13010","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2006,0
"13011","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2007,0
"13012","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2008,0
"13013","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2009,0
"13014","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2010,2
"13015","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2011,0
"13016","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2012,0
"13017","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2013,0
"13018","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2014,0
"13019","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2015,0
"13020","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2016,0
"13021","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2017,0
"13022","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2018,0
"13023","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2019,0
"13024","Echinocereus rigidissimus","Cactaceae","Caryophyllales","KR","JP",2020,0
"13025","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2000,2
"13026","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2001,0
"13027","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2002,0
"13028","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2003,0
"13029","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2004,0
"13030","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2005,0
"13031","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2006,0
"13032","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2007,0
"13033","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2008,0
"13034","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2009,0
"13035","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2010,0
"13036","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2011,0
"13037","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2012,0
"13038","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2013,0
"13039","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2014,0
"13040","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2015,0
"13041","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2016,0
"13042","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2017,0
"13043","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2018,0
"13044","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2019,0
"13045","Echinopsis chalaensis","Cactaceae","Caryophyllales","US","PE",2020,0
"13046","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2000,371
"13047","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2001,150
"13048","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2002,150
"13049","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2003,0
"13050","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2004,170
"13051","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2005,0
"13052","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2006,0
"13053","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2007,140
"13054","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2008,0
"13055","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2009,0
"13056","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2010,0
"13057","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2011,0
"13058","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2012,0
"13059","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2013,0
"13060","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2014,0
"13061","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2015,0
"13062","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2016,0
"13063","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2017,0
"13064","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2018,0
"13065","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2019,0
"13066","Echinopsis chiloensis","Cactaceae","Caryophyllales","AT","CL",2020,0
"13067","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2000,2238
"13068","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2001,250
"13069","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2002,250
"13070","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2003,0
"13071","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2004,1500
"13072","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2005,0
"13073","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2006,0
"13074","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2007,500
"13075","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2008,0
"13076","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2009,0
"13077","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2010,200
"13078","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2011,300
"13079","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2012,0
"13080","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2013,350
"13081","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2014,0
"13082","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2015,100
"13083","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2016,0
"13084","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2017,300
"13085","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2018,0
"13086","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2019,0
"13087","Echinopsis chiloensis","Cactaceae","Caryophyllales","BE","CL",2020,0
"13088","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2000,180
"13089","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2001,0
"13090","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2002,70
"13091","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2003,0
"13092","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2004,190
"13093","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2005,0
"13094","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2006,0
"13095","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2007,0
"13096","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2008,0
"13097","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2009,40
"13098","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2010,0
"13099","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2011,0
"13100","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2012,0
"13101","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2013,0
"13102","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2014,0
"13103","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2015,0
"13104","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2016,0
"13105","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2017,0
"13106","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2018,0
"13107","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2019,0
"13108","Echinopsis chiloensis","Cactaceae","Caryophyllales","CA","CL",2020,0
"13109","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2000,7113
"13110","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2001,5812
"13111","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2002,3560
"13112","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2003,2589
"13113","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2004,244
"13114","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2005,990
"13115","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2006,2665
"13116","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2007,3942
"13117","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2008,3225
"13118","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2009,3845
"13119","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2010,0
"13120","Echinopsis chiloensis","Cactaceae","Caryophyllales","DE","CL",2011,0
